n,heads
46526,23429
46527,23429
46528,23429
46529,23429
46530,23430
46531,23431
46532,23432
46533,23433
46534,23434
46535,23435
46536,23436
46537,23437
46538,23438
46539,23439
46540,23440
46541,23441
46542,23441
46543,23442
46544,23443
46545,23444
46546,23444
46547,23444
46548,23444
46549,23444
46550,23444
46551,23445
46552,23446
46553,23447
46554,23447
46555,23448
46556,23448
46557,23449
46558,23450
46559,23451
46560,23452
46561,23452
46562,23453
46563,23454
46564,23454
46565,23454
46566,23455
46567,23455
46568,23455
46569,23456
46570,23457
46571,23458
46572,23458
46573,23458
46574,23459
46575,23459
46576,23459
46577,23460
46578,23461
46579,23461
46580,23461
46581,23462
46582,23462
46583,23462
46584,23462
46585,23462
46586,23463
46587,23463
46588,23463
46589,23463
46590,23463
46591,23463
46592,23463
46593,23464
46594,23465
46595,23465
46596,23465
46597,23466
46598,23467
46599,23468
46600,23468
46601,23469
46602,23469
46603,23469
46604,23470
46605,23470
46606,23471
46607,23472
46608,23472
46609,23472
46610,23473
46611,23474
46612,23474
46613,23475
46614,23475
46615,23475
46616,23476
46617,23477
46618,23478
46619,23479
46620,23480
46621,23481
46622,23482
46623,23482
46624,23482
46625,23483
46626,23483
46627,23483
46628,23484
46629,23484
46630,23485
46631,23486
46632,23487
46633,23487
46634,23487
46635,23487
46636,23487
46637,23488
46638,23488
46639,23489
46640,23490
46641,23491
46642,23492
46643,23492
46644,23492
46645,23493
46646,23494
46647,23494
46648,23495
46649,23496
46650,23496
46651,23497
46652,23498
46653,23498
46654,23498
46655,23499
46656,23499
46657,23500
46658,23500
46659,23500
46660,23501
46661,23501
46662,23501
46663,23501
46664,23502
46665,23502
46666,23503
46667,23504
46668,23504
46669,23504
46670,23504
46671,23504
46672,23504
46673,23504
46674,23505
46675,23506
46676,23507
46677,23507
46678,23507
46679,23507
46680,23507
46681,23507
46682,23508
46683,23509
46684,23510
46685,23511
46686,23512
46687,23512
46688,23512
46689,23513
46690,23513
46691,23514
46692,23515
46693,23516
46694,23516
46695,23517
46696,23518
46697,23519
46698,23520
46699,23520
46700,23521
46701,23522
46702,23523
46703,23524
46704,23524
46705,23524
46706,23525
46707,23525
46708,23526
46709,23527
46710,23528
46711,23528
46712,23528
46713,23529
46714,23530
46715,23530
46716,23530
46717,23531
46718,23531
46719,23532
46720,23533
46721,23534
46722,23534
46723,23534
46724,23535
46725,23535
46726,23536
46727,23536
46728,23537
46729,23537
46730,23538
46731,23538
46732,23538
46733,23538
46734,23539
46735,23539
46736,23540
46737,23541
46738,23542
46739,23542
46740,23542
46741,23543
46742,23544
46743,23544
46744,23545
46745,23545
46746,23545
46747,23546
46748,23547
46749,23548
46750,23549
46751,23550
46752,23550
46753,23550
46754,23550
46755,23551
46756,23552
46757,23552
46758,23553
46759,23553
46760,23554
46761,23555
46762,23555
46763,23556
46764,23556
46765,23557
46766,23557
46767,23558
46768,23558
46769,23559
46770,23560
46771,23561
46772,23562
46773,23562
46774,23563
46775,23563
46776,23563
46777,23563
46778,23564
46779,23565
46780,23565
46781,23565
46782,23565
46783,23566
46784,23567
46785,23567
46786,23567
46787,23568
46788,23568
46789,23569
46790,23569
46791,23570
46792,23571
46793,23571
46794,23571
46795,23572
46796,23573
46797,23574
46798,23575
46799,23575
46800,23575
46801,23575
46802,23576
46803,23576
46804,23577
46805,23578
46806,23578
46807,23579
46808,23580
46809,23580
46810,23580
46811,23580
46812,23581
46813,23581
46814,23582
46815,23583
46816,23583
46817,23583
46818,23584
46819,23584
46820,23584
46821,23584
46822,23585
46823,23585
46824,23586
46825,23586
46826,23586
46827,23587
46828,23588
46829,23588
46830,23588
46831,23588
46832,23588
46833,23589
46834,23589
46835,23589
46836,23589
46837,23590
46838,23591
46839,23591
46840,23591
46841,23592
46842,23593
46843,23593
46844,23593
46845,23594
46846,23595
46847,23596
46848,23596
46849,23596
46850,23596
46851,23596
46852,23597
46853,23598
46854,23599
46855,23600
46856,23600
46857,23601
46858,23601
46859,23602
46860,23603
46861,23604
46862,23605
46863,23606
46864,23607
46865,23608
46866,23609
46867,23610
46868,23610
46869,23610
46870,23611
46871,23612
46872,23612
46873,23613
46874,23614
46875,23615
46876,23615
46877,23615
46878,23616
46879,23617
46880,23618
46881,23618
46882,23619
46883,23619
46884,23619
46885,23619
46886,23619
46887,23620
46888,23620
46889,23621
46890,23622
46891,23623
46892,23623
46893,23623
46894,23624
46895,23624
46896,23625
46897,23625
46898,23626
46899,23626
46900,23627
46901,23628
46902,23628
46903,23629
46904,23630
46905,23630
46906,23631
46907,23631
46908,23631
46909,23632
46910,23633
46911,23634
46912,23635
46913,23635
46914,23635
46915,23635
46916,23635
46917,23636
46918,23636
46919,23637
46920,23637
46921,23638
46922,23638
46923,23639
46924,23640
46925,23640
46926,23641
46927,23642
46928,23643
46929,23644
46930,23645
46931,23646
46932,23647
46933,23647
46934,23648
46935,23648
46936,23648
46937,23649
46938,23650
46939,23650
46940,23651
46941,23651
46942,23651
46943,23651
46944,23652
46945,23652
46946,23653
46947,23653
46948,23654
46949,23654
46950,23655
46951,23655
46952,23656
46953,23657
46954,23657
46955,23657
46956,23657
46957,23657
46958,23658
46959,23659
46960,23659
46961,23660
46962,23660
46963,23661
46964,23661
46965,23661
46966,23661
46967,23661
46968,23662
46969,23663
46970,23663
46971,23664
46972,23665
46973,23665
46974,23665
46975,23665
46976,23666
46977,23666
46978,23666
46979,23667
46980,23667
46981,23667
46982,23667
46983,23667
46984,23668
46985,23668
46986,23669
46987,23670
46988,23670
46989,23671
46990,23671
46991,23672
46992,23673
46993,23673
46994,23673
46995,23673
46996,23673
46997,23673
46998,23674
46999,23675
47000,23675
47001,23675
47002,23675
47003,23675
47004,23676
47005,23676
47006,23676
47007,23677
47008,23677
47009,23678
47010,23679
47011,23680
47012,23681
47013,23682
47014,23683
47015,23684
47016,23685
47017,23686
47018,23686
47019,23686
47020,23686
47021,23687
47022,23688
47023,23688
47024,23688
47025,23688
47026,23688
47027,23688
47028,23688
47029,23689
47030,23689
47031,23690
47032,23691
47033,23691
47034,23692
47035,23692
47036,23693
47037,23693
47038,23694
47039,23695
47040,23696
47041,23697
47042,23698
47043,23698
47044,23699
47045,23699
47046,23699
47047,23700
47048,23701
47049,23701
47050,23701
47051,23701
47052,23702
47053,23702
47054,23703
47055,23704
47056,23704
47057,23704
47058,23704
47059,23704
47060,23705
47061,23706
47062,23707
47063,23707
47064,23708
47065,23709
47066,23710
47067,23711
47068,23712
47069,23713
47070,23714
47071,23714
47072,23714
47073,23714
47074,23715
47075,23715
47076,23715
47077,23715
47078,23715
47079,23715
47080,23715
47081,23716
47082,23716
47083,23717
47084,23718
47085,23719
47086,23720
47087,23721
47088,23722
47089,23723
47090,23724
47091,23724
47092,23724
47093,23725
47094,23726
47095,23727
47096,23727
47097,23727
47098,23727
47099,23728
47100,23728
47101,23729
47102,23730
47103,23730
47104,23731
47105,23732
47106,23732
47107,23732
47108,23732
47109,23732
47110,23732
47111,23733
47112,23734
47113,23734
47114,23734
47115,23735
47116,23736
47117,23737
47118,23737
47119,23738
47120,23738
47121,23739
47122,23739
47123,23739
47124,23739
47125,23740
47126,23740
47127,23741
47128,23741
47129,23742
47130,23742
47131,23743
47132,23743
47133,23744
47134,23745
47135,23746
47136,23747
47137,23748
47138,23748
47139,23748
47140,23748
47141,23749
47142,23749
47143,23750
47144,23751
47145,23751
47146,23751
47147,23752
47148,23752
47149,23753
47150,23753
47151,23753
47152,23754
47153,23755
47154,23755
47155,23756
47156,23756
47157,23756
47158,23757
47159,23758
47160,23758
47161,23759
47162,23759
47163,23759
47164,23759
47165,23759
47166,23759
47167,23759
47168,23759
47169,23759
47170,23760
47171,23761
47172,23761
47173,23762
47174,23763
47175,23764
47176,23765
47177,23766
47178,23766
47179,23766
47180,23766
47181,23767
47182,23767
47183,23768
47184,23769
47185,23769
47186,23769
47187,23769
47188,23769
47189,23770
47190,23771
47191,23772
47192,23773
47193,23773
47194,23774
47195,23775
47196,23776
47197,23777
47198,23777
47199,23778
47200,23778
47201,23779
47202,23780
47203,23781
47204,23781
47205,23781
47206,23781
47207,23781
47208,23781
47209,23782
47210,23783
47211,23783
47212,23783
47213,23784
47214,23785
47215,23786
47216,23787
47217,23787
47218,23787
47219,23788
47220,23789
47221,23789
47222,23789
47223,23789
47224,23789
47225,23790
47226,23790
47227,23791
47228,23791
47229,23791
47230,23791
47231,23792
47232,23793
47233,23794
47234,23795
47235,23796
47236,23797
47237,23797
47238,23797
47239,23798
47240,23799
47241,23800
47242,23801
47243,23801
47244,23801
47245,23802
47246,23803
47247,23803
47248,23803
47249,23804
47250,23805
47251,23806
47252,23807
47253,23808
47254,23809
47255,23809
47256,23809
47257,23810
47258,23811
47259,23812
47260,23813
47261,23814
47262,23815
47263,23815
47264,23815
47265,23815
47266,23815
47267,23815
47268,23816
47269,23817
47270,23818
47271,23819
47272,23819
47273,23820
47274,23821
47275,23822
47276,23822
47277,23823
47278,23823
47279,23823
47280,23824
47281,23824
47282,23824
47283,23825
47284,23826
47285,23827
47286,23827
47287,23828
47288,23828
47289,23828
47290,23828
47291,23828
47292,23828
47293,23829
47294,23829
47295,23829
47296,23829
47297,23830
47298,23831
47299,23832
47300,23832
47301,23833
47302,23833
47303,23833
47304,23834
47305,23835
47306,23835
47307,23835
47308,23836
47309,23836
47310,23836
47311,23836
47312,23837
47313,23838
47314,23839
47315,23840
47316,23840
47317,23841
47318,23841
47319,23841
47320,23841
47321,23842
47322,23843
47323,23844
47324,23845
47325,23846
47326,23847
47327,23848
47328,23849
47329,23850
47330,23850
47331,23850
47332,23851
47333,23852
47334,23853
47335,23853
47336,23854
47337,23854
47338,23855
47339,23855
47340,23855
47341,23855
47342,23856
47343,23856
47344,23857
47345,23857
47346,23858
47347,23858
47348,23858
47349,23858
47350,23858
47351,23859
47352,23860
47353,23861
47354,23861
47355,23861
47356,23861
47357,23861
47358,23861
47359,23862
47360,23863
47361,23864
47362,23865
47363,23866
47364,23866
47365,23866
47366,23866
47367,23866
47368,23866
47369,23867
47370,23868
47371,23869
47372,23870
47373,23870
47374,23870
47375,23870
47376,23871
47377,23872
47378,23872
47379,23872
47380,23872
47381,23872
47382,23873
47383,23874
47384,23875
47385,23875
47386,23876
47387,23877
47388,23877
47389,23878
47390,23878
47391,23878
47392,23879
47393,23880
47394,23881
47395,23881
47396,23882
47397,23882
47398,23882
47399,23883
47400,23884
47401,23885
47402,23886
47403,23887
47404,23888
47405,23888
47406,23888
47407,23888
47408,23889
47409,23890
47410,23890
47411,23891
47412,23892
47413,23893
47414,23894
47415,23894
47416,23895
47417,23896
47418,23897
47419,23898
47420,23898
47421,23899
47422,23900
47423,23901
47424,23901
47425,23901
47426,23901
47427,23902
47428,23902
47429,23902
47430,23903
47431,23904
47432,23905
47433,23906
47434,23906
47435,23906
47436,23906
47437,23907
47438,23907
47439,23908
47440,23908
47441,23908
47442,23908
47443,23909
47444,23910
47445,23910
47446,23910
47447,23910
47448,23911
47449,23912
47450,23913
47451,23914
47452,23914
47453,23915
47454,23916
47455,23917
47456,23918
47457,23919
47458,23919
47459,23920
47460,23921
47461,23922
47462,23923
47463,23923
47464,23924
47465,23924
47466,23924
47467,23924
47468,23925
47469,23926
47470,23927
47471,23928
47472,23928
47473,23928
47474,23929
47475,23929
47476,23930
47477,23931
47478,23931
47479,23932
47480,23933
47481,23934
47482,23935
47483,23935
47484,23936
47485,23937
47486,23938
47487,23939
47488,23940
47489,23940
47490,23941
47491,23941
47492,23941
47493,23941
47494,23942
47495,23942
47496,23943
47497,23943
47498,23944
47499,23944
47500,23945
47501,23945
47502,23946
47503,23946
47504,23946
47505,23946
47506,23946
47507,23947
47508,23947
47509,23947
47510,23948
47511,23949
47512,23950
47513,23951
47514,23952
47515,23953
47516,23954
47517,23955
47518,23956
47519,23956
47520,23957
47521,23958
47522,23959
47523,23959
47524,23960
47525,23960
47526,23960
47527,23961
47528,23962
47529,23962
47530,23962
47531,23962
47532,23962
47533,23962
47534,23963
47535,23963
47536,23963
47537,23964
47538,23964
47539,23965
47540,23965
47541,23965
47542,23966
47543,23966
47544,23966
47545,23966
47546,23966
47547,23967
47548,23968
47549,23969
47550,23969
47551,23969
47552,23970
47553,23970
47554,23970
47555,23970
47556,23971
47557,23972
47558,23973
47559,23973
47560,23973
47561,23974
47562,23975
47563,23976
47564,23976
47565,23976
47566,23977
47567,23977
47568,23978
47569,23978
47570,23978
47571,23979
47572,23980
47573,23980
47574,23980
47575,23981
47576,23981
47577,23981
47578,23982
47579,23983
47580,23984
47581,23985
47582,23985
47583,23985
47584,23986
47585,23987
47586,23987
47587,23987
47588,23987
47589,23988
47590,23989
47591,23990
47592,23991
47593,23991
47594,23991
47595,23991
47596,23992
47597,23993
47598,23994
47599,23995
47600,23995
47601,23995
47602,23996
47603,23996
47604,23997
47605,23998
47606,23998
47607,23999
47608,23999
47609,23999
47610,24000
47611,24000
47612,24000
47613,24001
47614,24001
47615,24002
47616,24003
47617,24004
47618,24004
47619,24005
47620,24006
47621,24007
47622,24007
47623,24007
47624,24007
47625,24008
47626,24008
47627,24009
47628,24009
47629,24009
47630,24010
47631,24011
47632,24011
47633,24012
47634,24013
47635,24013
47636,24014
47637,24015
47638,24015
47639,24016
47640,24017
47641,24017
47642,24018
47643,24019
47644,24020
47645,24020
47646,24020
47647,24020
47648,24020
47649,24021
47650,24021
47651,24022
47652,24023
47653,24023
47654,24023
47655,24023
47656,24024
47657,24024
47658,24024
47659,24025
47660,24025
47661,24026
47662,24027
47663,24028
47664,24028
47665,24028
47666,24029
47667,24029
47668,24029
47669,24030
47670,24031
47671,24032
47672,24033
47673,24034
47674,24035
47675,24035
47676,24035
47677,24035
47678,24035
47679,24036
47680,24037
47681,24038
47682,24038
47683,24039
47684,24040
47685,24041
47686,24041
47687,24042
47688,24042
47689,24042
47690,24043
47691,24043
47692,24044
47693,24044
47694,24045
47695,24045
47696,24046
47697,24047
47698,24048
47699,24048
47700,24048
47701,24048
47702,24048
47703,24049
47704,24049
47705,24049
47706,24050
47707,24051
47708,24052
47709,24053
47710,24054
47711,24054
47712,24054
47713,24055
47714,24055
47715,24056
47716,24056
47717,24056
47718,24056
47719,24057
47720,24057
47721,24057
47722,24057
47723,24058
47724,24059
47725,24060
47726,24060
47727,24061
47728,24062
47729,24062
47730,24063
47731,24064
47732,24064
47733,24064
47734,24064
47735,24064
47736,24065
47737,24066
47738,24066
47739,24066
47740,24067
47741,24068
47742,24069
47743,24070
47744,24071
47745,24072
47746,24072
47747,24072
47748,24073
47749,24074
47750,24074
47751,24075
47752,24076
47753,24076
47754,24076
47755,24076
47756,24077
47757,24077
47758,24077
47759,24077
47760,24078
47761,24079
47762,24079
47763,24079
47764,24080
47765,24081
47766,24082
47767,24082
47768,24083
47769,24084
47770,24085
47771,24085
47772,24086
47773,24086
47774,24087
47775,24088
47776,24088
47777,24089
47778,24090
47779,24090
47780,24090
47781,24091
47782,24091
47783,24092
47784,24093
47785,24094
47786,24094
47787,24095
47788,24095
47789,24095
47790,24096
47791,24096
47792,24096
47793,24096
47794,24096
47795,24096
47796,24096
47797,24097
47798,24098
47799,24099
47800,24099
47801,24099
47802,24100
47803,24100
47804,24100
47805,24101
47806,24101
47807,24101
47808,24102
47809,24102
47810,24102
47811,24102
47812,24103
47813,24104
47814,24105
47815,24105
47816,24105
47817,24105
47818,24105
47819,24105
47820,24106
47821,24107
47822,24107
47823,24108
47824,24109
47825,24109
47826,24110
47827,24111
47828,24111
47829,24112
47830,24112
47831,24112
47832,24112
47833,24113
47834,24114
47835,24115
47836,24115
47837,24115
47838,24115
47839,24115
47840,24116
47841,24116
47842,24116
47843,24116
47844,24117
47845,24118
47846,24118
47847,24118
47848,24118
47849,24119
47850,24119
47851,24119
47852,24119
47853,24120
47854,24120
47855,24121
47856,24121
47857,24122
47858,24123
47859,24124
47860,24125
47861,24126
47862,24126
47863,24126
47864,24126
47865,24126
47866,24126
47867,24126
47868,24126
47869,24126
47870,24127
47871,24127
47872,24128
47873,24128
47874,24128
47875,24128
47876,24128
47877,24128
47878,24129
47879,24129
47880,24130
47881,24130
47882,24131
47883,24132
47884,24132
47885,24132
47886,24133
47887,24133
47888,24134
47889,24135
47890,24136
47891,24137
47892,24138
47893,24139
47894,24140
47895,24140
47896,24140
47897,24141
47898,24141
47899,24141
47900,24141
47901,24141
47902,24141
47903,24141
47904,24141
47905,24141
47906,24142
47907,24143
47908,24143
47909,24143
47910,24143
47911,24143
47912,24144
47913,24144
47914,24145
47915,24145
47916,24145
47917,24145
47918,24146
47919,24147
47920,24148
47921,24149
47922,24150
47923,24150
47924,24151
47925,24151
47926,24152
47927,24152
47928,24153
47929,24153
47930,24153
47931,24154
47932,24155
47933,24156
47934,24157
47935,24158
47936,24158
47937,24159
47938,24159
47939,24160
47940,24161
47941,24162
47942,24162
47943,24163
