y,CDF_x,CDF_y
0.420482,0.525206,0.546420
1.993893,0.525234,0.546440
1.005097,0.525244,0.546460
0.068313,0.525255,0.546480
0.285314,0.525276,0.546500
0.363515,0.525291,0.546520
2.103033,0.525372,0.546540
0.542499,0.525383,0.546560
1.164147,0.525401,0.546580
0.942495,0.525429,0.546600
0.900281,0.525491,0.546620
0.193431,0.525518,0.546640
0.187783,0.525542,0.546660
0.021303,0.525560,0.546680
1.813552,0.525591,0.546700
1.998424,0.525614,0.546720
0.269913,0.525634,0.546740
1.834711,0.525650,0.546760
0.245370,0.525651,0.546780
1.186343,0.525668,0.546800
0.254482,0.525672,0.546820
0.651688,0.525679,0.546840
0.318950,0.525694,0.546860
0.638487,0.525709,0.546880
0.150996,0.525741,0.546900
1.883423,0.525758,0.546920
1.036736,0.525773,0.546940
1.394591,0.525791,0.546960
1.451880,0.525799,0.546980
0.142662,0.525855,0.547000
0.057346,0.525884,0.547020
0.228748,0.525935,0.547040
0.056650,0.526001,0.547060
1.190502,0.526002,0.547080
0.006114,0.526141,0.547100
1.314007,0.526188,0.547120
0.182018,0.526207,0.547140
0.827780,0.526215,0.547160
0.662912,0.526284,0.547180
0.297381,0.526323,0.547200
1.818606,0.526324,0.547220
1.023374,0.526374,0.547240
1.205842,0.526390,0.547260
0.487928,0.526430,0.547280
0.354534,0.526433,0.547300
0.355057,0.526433,0.547320
0.067758,0.526450,0.547340
0.860306,0.526453,0.547360
0.186022,0.526483,0.547380
0.693607,0.526526,0.547400
0.485036,0.526529,0.547420
0.184409,0.526552,0.547440
0.240202,0.526559,0.547460
0.099308,0.526590,0.547480
0.509183,0.526591,0.547500
0.168105,0.526616,0.547520
0.482344,0.526656,0.547540
0.563934,0.526774,0.547560
1.175665,0.526780,0.547580
0.019424,0.526785,0.547600
0.053546,0.526837,0.547620
0.904651,0.526859,0.547640
0.218308,0.526876,0.547660
0.635963,0.526876,0.547680
0.073199,0.526878,0.547700
0.805598,0.526882,0.547720
0.028037,0.526889,0.547740
0.005201,0.526893,0.547760
1.574009,0.526905,0.547780
0.556215,0.526929,0.547800
0.050581,0.526963,0.547820
0.095640,0.527017,0.547840
0.285375,0.527057,0.547860
1.742376,0.527109,0.547880
0.787860,0.527148,0.547900
0.481003,0.527181,0.547920
5.238992,0.527196,0.547940
2.279198,0.527199,0.547960
3.240788,0.527227,0.547980
0.604401,0.527325,0.548000
0.010304,0.527351,0.548020
0.789979,0.527398,0.548040
0.131940,0.527400,0.548060
0.879494,0.527440,0.548080
2.262030,0.527452,0.548100
1.685252,0.527491,0.548120
0.143318,0.527513,0.548140
0.052830,0.527537,0.548160
0.043178,0.527592,0.548180
1.451753,0.527677,0.548200
0.109471,0.527679,0.548220
1.564874,0.527714,0.548240
0.429883,0.527729,0.548260
0.740088,0.527735,0.548280
0.422945,0.527775,0.548300
0.101807,0.527861,0.548320
0.824774,0.527866,0.548340
0.956822,0.527921,0.548360
0.872485,0.527944,0.548380
0.064699,0.527951,0.548400
0.179234,0.527957,0.548420
0.407458,0.527957,0.548440
0.645104,0.527958,0.548460
0.705026,0.528027,0.548480
1.153627,0.528033,0.548500
2.065679,0.528139,0.548520
0.504250,0.528163,0.548540
0.480029,0.528197,0.548560
0.227219,0.528250,0.548580
0.234111,0.528335,0.548600
0.663548,0.528342,0.548620
0.087908,0.528361,0.548640
0.631152,0.528485,0.548660
0.520414,0.528490,0.548680
0.465472,0.528504,0.548700
0.372938,0.528522,0.548720
0.628224,0.528536,0.548740
1.160734,0.528555,0.548760
0.735996,0.528576,0.548780
0.692324,0.528586,0.548800
0.683853,0.528586,0.548820
0.122376,0.528619,0.548840
0.574238,0.528626,0.548860
0.611399,0.528697,0.548880
0.018135,0.528725,0.548900
0.157917,0.528731,0.548920
1.470934,0.528738,0.548940
0.314377,0.528797,0.548960
0.109485,0.528824,0.548980
0.178588,0.528872,0.549000
0.095386,0.528909,0.549020
0.246694,0.528915,0.549040
0.392026,0.528917,0.549060
0.088174,0.528944,0.549080
0.039602,0.528959,0.549100
0.581772,0.528967,0.549120
0.787123,0.528980,0.549140
0.113274,0.529012,0.549160
0.209575,0.529013,0.549180
1.811908,0.529053,0.549200
0.329593,0.529075,0.549220
0.970806,0.529087,0.549240
2.422343,0.529125,0.549260
0.198462,0.529129,0.549280
0.052029,0.529143,0.549300
0.735544,0.529151,0.549320
1.506363,0.529160,0.549340
0.065660,0.529216,0.549360
1.328702,0.529222,0.549380
2.410839,0.529262,0.549400
0.854498,0.529285,0.549420
0.230982,0.529357,0.549440
0.653744,0.529381,0.549460
0.156225,0.529389,0.549480
0.662047,0.529412,0.549500
0.291293,0.529543,0.549520
0.470144,0.529583,0.549540
0.301666,0.529600,0.549560
0.869885,0.529617,0.549580
0.160085,0.529647,0.549600
0.950437,0.529757,0.549620
0.294366,0.529766,0.549640
0.479622,0.529771,0.549660
0.453187,0.529783,0.549680
0.052536,0.529798,0.549700
0.562092,0.529803,0.549720
0.655435,0.529879,0.549740
0.433188,0.529896,0.549760
1.367173,0.529897,0.549780
0.270687,0.529909,0.549800
0.510816,0.529928,0.549820
0.270842,0.529966,0.549840
0.184219,0.529985,0.549860
0.478875,0.529996,0.549880
1.847886,0.530000,0.549900
0.275844,0.530030,0.549920
0.495368,0.530039,0.549940
0.558880,0.530047,0.549960
2.376751,0.530069,0.549980
0.095979,0.530082,0.550000
0.768743,0.530158,0.550020
0.930480,0.530159,0.550040
0.565518,0.530227,0.550060
0.207731,0.530263,0.550080
2.231269,0.530312,0.550100
0.258063,0.530322,0.550120
0.509162,0.530345,0.550140
0.522668,0.530381,0.550160
0.482273,0.530385,0.550180
1.505006,0.530405,0.550200
0.091768,0.530420,0.550220
1.879686,0.530423,0.550240
1.912140,0.530432,0.550260
0.318572,0.530473,0.550280
0.270261,0.530477,0.550300
0.085320,0.530485,0.550320
0.000687,0.530488,0.550340
0.044243,0.530506,0.550360
0.011846,0.530522,0.550380
1.028296,0.530534,0.550400
1.260017,0.530555,0.550420
1.092296,0.530564,0.550440
0.709210,0.530595,0.550460
0.353197,0.530597,0.550480
0.626362,0.530611,0.550500
0.376299,0.530623,0.550520
0.330402,0.530632,0.550540
0.069669,0.530649,0.550560
0.114382,0.530731,0.550580
0.923569,0.530744,0.550600
0.527729,0.530763,0.550620
0.603143,0.530768,0.550640
0.295373,0.530772,0.550660
1.124296,0.530806,0.550680
1.448936,0.530818,0.550700
0.830871,0.530929,0.550720
0.141346,0.531037,0.550740
0.267181,0.531208,0.550760
0.165888,0.531225,0.550780
0.775020,0.531229,0.550800
0.440909,0.531237,0.550820
0.273545,0.531253,0.550840
0.136128,0.531266,0.550860
0.177313,0.531292,0.550880
0.139692,0.531349,0.550900
0.564962,0.531420,0.550920
0.202410,0.531428,0.550940
0.243714,0.531473,0.550960
0.363343,0.531477,0.550980
0.102778,0.531484,0.551000
0.317633,0.531608,0.551020
1.239034,0.531614,0.551040
0.790775,0.531625,0.551060
0.347687,0.531668,0.551080
0.718253,0.531675,0.551100
0.003477,0.531694,0.551120
0.061183,0.531701,0.551140
0.138645,0.531728,0.551160
0.112681,0.531738,0.551180
0.720804,0.531786,0.551200
0.192712,0.531834,0.551220
0.898940,0.531858,0.551240
0.681619,0.531862,0.551260
0.119589,0.531873,0.551280
0.459916,0.531874,0.551300
0.054604,0.531878,0.551320
1.034795,0.531947,0.551340
0.717849,0.531961,0.551360
0.353661,0.531979,0.551380
0.575952,0.532006,0.551400
0.257730,0.532007,0.551420
0.392447,0.532008,0.551440
0.741671,0.532015,0.551460
2.776804,0.532033,0.551480
1.940060,0.532050,0.551500
0.116626,0.532084,0.551520
0.042839,0.532084,0.551540
0.161457,0.532122,0.551560
0.123747,0.532126,0.551580
1.101705,0.532157,0.551600
1.316211,0.532182,0.551620
0.621828,0.532236,0.551640
0.246724,0.532240,0.551660
1.410073,0.532274,0.551680
0.038058,0.532326,0.551700
0.442979,0.532354,0.551720
0.221967,0.532372,0.551740
0.066741,0.532389,0.551760
0.069801,0.532437,0.551780
0.158464,0.532495,0.551800
0.004424,0.532545,0.551820
0.512515,0.532579,0.551840
0.115125,0.532583,0.551860
0.055913,0.532587,0.551880
0.428561,0.532590,0.551900
0.122591,0.532595,0.551920
0.032552,0.532602,0.551940
0.866787,0.532603,0.551960
1.281271,0.532671,0.551980
0.021209,0.532687,0.552000
0.250150,0.532704,0.552020
1.712911,0.532836,0.552040
0.124771,0.532841,0.552060
0.638489,0.532856,0.552080
0.119172,0.532858,0.552100
1.546834,0.532896,0.552120
0.354802,0.532899,0.552140
0.131778,0.532915,0.552160
0.153761,0.532928,0.552180
0.627114,0.533003,0.552200
0.092693,0.533044,0.552220
0.016492,0.533097,0.552240
0.132333,0.533116,0.552260
0.491687,0.533138,0.552280
1.315085,0.533141,0.552300
0.006877,0.533142,0.552320
0.113693,0.533176,0.552340
1.592598,0.533184,0.552360
2.198628,0.533188,0.552380
1.078639,0.533192,0.552400
1.502265,0.533193,0.552420
0.798515,0.533200,0.552440
0.743690,0.533213,0.552460
0.661907,0.533228,0.552480
0.249888,0.533264,0.552500
0.263839,0.533283,0.552520
0.428384,0.533443,0.552540
0.569669,0.533462,0.552560
0.215267,0.533465,0.552580
0.157815,0.533469,0.552600
0.078820,0.533612,0.552620
0.684910,0.533637,0.552640
0.115343,0.533637,0.552660
0.893256,0.533722,0.552680
1.104146,0.533754,0.552700
0.101920,0.533777,0.552720
1.390590,0.533783,0.552740
1.656392,0.533886,0.552760
0.518978,0.533898,0.552780
0.099689,0.533899,0.552800
0.278600,0.533938,0.552820
0.048166,0.533950,0.552840
0.363171,0.533988,0.552860
3.252319,0.534010,0.552880
0.548928,0.534083,0.552900
0.166123,0.534108,0.552920
0.516614,0.534178,0.552940
0.187943,0.534180,0.552960
1.079185,0.534214,0.552980
0.038291,0.534232,0.553000
1.218854,0.534266,0.553020
0.324486,0.534311,0.553040
0.536915,0.534322,0.553060
0.625272,0.534354,0.553080
1.196065,0.534594,0.553100
0.177785,0.534608,0.553120
0.168554,0.534762,0.553140
0.035518,0.534779,0.553160
0.208348,0.534810,0.553180
3.247923,0.534861,0.553200
1.014060,0.534988,0.553220
0.185970,0.535000,0.553240
0.029844,0.535023,0.553260
0.145226,0.535028,0.553280
1.047196,0.535087,0.553300
1.615856,0.535093,0.553320
2.539061,0.535108,0.553340
0.072243,0.535111,0.553360
0.532928,0.535118,0.553380
0.650362,0.535129,0.553400
0.181176,0.535131,0.553420
0.217589,0.535159,0.553440
0.208405,0.535174,0.553460
1.731220,0.535218,0.553480
0.489516,0.535238,0.553500
0.330781,0.535243,0.553520
0.484513,0.535269,0.553540
0.238618,0.535296,0.553560
0.240643,0.535313,0.553580
0.442539,0.535321,0.553600
0.310318,0.535348,0.553620
1.160855,0.535441,0.553640
0.938719,0.535447,0.553660
0.189802,0.535528,0.553680
2.629297,0.535580,0.553700
0.738106,0.535581,0.553720
0.089326,0.535592,0.553740
0.023680,0.535595,0.553760
0.435333,0.535684,0.553780
1.236962,0.535691,0.553800
0.778382,0.535694,0.553820
0.740366,0.535711,0.553840
0.449893,0.535783,0.553860
1.093317,0.535800,0.553880
0.587389,0.535820,0.553900
0.225744,0.535825,0.553920
0.668506,0.535864,0.553940
1.254628,0.535928,0.553960
0.086490,0.535933,0.553980
0.850639,0.535952,0.554000
0.946977,0.535993,0.554020
0.319084,0.536018,0.554040
0.302626,0.536034,0.554060
0.172603,0.536081,0.554080
1.331106,0.536082,0.554100
0.493252,0.536111,0.554120
0.080257,0.536124,0.554140
0.517898,0.536125,0.554160
1.453049,0.536140,0.554180
0.655750,0.536160,0.554200
0.553197,0.536223,0.554220
0.487617,0.536262,0.554240
1.170806,0.536275,0.554260
0.657741,0.536305,0.554280
0.198740,0.536308,0.554300
1.782403,0.536349,0.554320
1.624783,0.536377,0.554340
0.311515,0.536419,0.554360
0.096544,0.536433,0.554380
0.075634,0.536437,0.554400
0.917752,0.536450,0.554420
0.243205,0.536464,0.554440
0.980622,0.536476,0.554460
0.460925,0.536491,0.554480
0.715644,0.536500,0.554500
0.104260,0.536574,0.554520
0.089383,0.536581,0.554540
0.342799,0.536615,0.554560
0.760820,0.536671,0.554580
0.419543,0.536710,0.554600
0.328183,0.536712,0.554620
0.296073,0.536734,0.554640
1.527457,0.536798,0.554660
0.251078,0.536814,0.554680
0.887151,0.536815,0.554700
0.005635,0.536821,0.554720
0.058863,0.536915,0.554740
0.168350,0.536945,0.554760
0.060092,0.537092,0.554780
0.339979,0.537109,0.554800
1.224956,0.537188,0.554820
0.262132,0.537196,0.554840
0.137789,0.537205,0.554860
0.018550,0.537242,0.554880
0.813830,0.537290,0.554900
0.330675,0.537334,0.554920
0.604430,0.537334,0.554940
0.083566,0.537346,0.554960
1.620898,0.537447,0.554980
2.539989,0.537451,0.555000
0.343476,0.537478,0.555020
1.659987,0.537487,0.555040
0.986525,0.537492,0.555060
0.039342,0.537495,0.555080
0.925653,0.537501,0.555100
0.005508,0.537510,0.555120
1.342018,0.537552,0.555140
0.984276,0.537638,0.555160
0.468310,0.537642,0.555180
1.652678,0.537653,0.555200
0.477231,0.537672,0.555220
0.153022,0.537683,0.555240
0.663370,0.537683,0.555260
0.488003,0.537707,0.555280
0.147876,0.537760,0.555300
0.251375,0.537773,0.555320
0.083473,0.537797,0.555340
0.020765,0.537803,0.555360
2.200871,0.537860,0.555380
0.344530,0.537880,0.555400
0.500439,0.537900,0.555420
0.562443,0.537964,0.555440
1.385379,0.538017,0.555460
1.049069,0.538060,0.555480
0.448340,0.538093,0.555500
0.582340,0.538095,0.555520
0.086036,0.538141,0.555540
0.547076,0.538151,0.555560
0.856246,0.538171,0.555580
0.665668,0.538214,0.555600
0.308374,0.538214,0.555620
0.471152,0.538221,0.555640
0.366145,0.538230,0.555660
0.258063,0.538260,0.555680
0.315066,0.538272,0.555700
0.881363,0.538333,0.555720
0.048874,0.538342,0.555740
0.306933,0.538453,0.555760
0.017729,0.538457,0.555780
0.415488,0.538483,0.555800
0.011911,0.538509,0.555820
0.067600,0.538589,0.555840
0.218988,0.538597,0.555860
0.008828,0.538628,0.555880
0.341205,0.538632,0.555900
1.246628,0.538752,0.555920
0.834374,0.538765,0.555940
0.025587,0.538776,0.555960
0.175225,0.538830,0.555980
0.067826,0.538860,0.556000
0.631374,0.538902,0.556020
0.406792,0.538932,0.556040
0.876038,0.538988,0.556060
0.230800,0.538993,0.556080
1.120984,0.539005,0.556100
0.778900,0.539049,0.556120
0.186065,0.539057,0.556140
0.692376,0.539120,0.556160
0.978404,0.539166,0.556180
0.064815,0.539183,0.556200
0.232867,0.539222,0.556220
0.382107,0.539225,0.556240
0.471093,0.539238,0.556260
0.921947,0.539238,0.556280
0.684133,0.539322,0.556300
0.556626,0.539336,0.556320
0.412634,0.539347,0.556340
2.777873,0.539434,0.556360
0.313212,0.539515,0.556380
0.332804,0.539558,0.556400
0.314991,0.539577,0.556420
0.204898,0.539594,0.556440
0.354435,0.539619,0.556460
0.070338,0.539742,0.556480
0.848392,0.539752,0.556500
0.295592,0.539767,0.556520
2.099060,0.539767,0.556540
0.087758,0.539771,0.556560
0.264301,0.539778,0.556580
1.579150,0.539799,0.556600
0.922900,0.539818,0.556620
0.339578,0.539840,0.556640
0.166872,0.539877,0.556660
1.043713,0.539935,0.556680
0.142052,0.539943,0.556700
0.398223,0.540010,0.556720
1.110483,0.540030,0.556740
1.878497,0.540030,0.556760
0.744878,0.540040,0.556780
0.563681,0.540061,0.556800
1.704411,0.540074,0.556820
0.415995,0.540231,0.556840
0.739238,0.540246,0.556860
0.674644,0.540267,0.556880
0.306625,0.540355,0.556900
0.200640,0.540375,0.556920
0.410490,0.540385,0.556940
0.228593,0.540434,0.556960
0.004048,0.540450,0.556980
0.431742,0.540476,0.557000
0.476139,0.540515,0.557020
0.506981,0.540515,0.557040
0.441556,0.540518,0.557060
0.439423,0.540518,0.557080
1.468014,0.540523,0.557100
2.466178,0.540624,0.557120
0.102185,0.540673,0.557140
0.167867,0.540675,0.557160
0.201064,0.540725,0.557180
0.215679,0.540791,0.557200
0.925656,0.540818,0.557220
0.076183,0.540851,0.557240
0.237227,0.540931,0.557260
0.490653,0.540952,0.557280
0.040760,0.541079,0.557300
1.182714,0.541106,0.557320
0.625519,0.541139,0.557340
0.553005,0.541183,0.557360
0.284164,0.541237,0.557380
0.892048,0.541272,0.557400
0.404492,0.541308,0.557420
0.610343,0.541327,0.557440
0.374773,0.541332,0.557460
0.728793,0.541337,0.557480
1.613079,0.541357,0.557500
0.432779,0.541381,0.557520
1.188675,0.541423,0.557540
0.296890,0.541431,0.557560
0.174344,0.541482,0.557580
0.492052,0.541526,0.557600
0.046632,0.541545,0.557620
1.482504,0.541582,0.557640
0.500113,0.541640,0.557660
1.416650,0.541648,0.557680
0.187178,0.541722,0.557700
0.786018,0.541755,0.557720
0.072317,0.541806,0.557740
0.720003,0.541817,0.557760
0.381695,0.541825,0.557780
0.073730,0.541827,0.557800
2.436005,0.541886,0.557820
0.308662,0.541887,0.557840
0.494003,0.541907,0.557860
0.603669,0.541926,0.557880
0.411473,0.541983,0.557900
0.381813,0.541984,0.557920
0.425825,0.541995,0.557940
0.009609,0.542126,0.557960
1.433978,0.542137,0.557980
1.065909,0.542267,0.558000
0.175454,0.542288,0.558020
0.515432,0.542333,0.558040
0.848919,0.542337,0.558060
1.345026,0.542394,0.558080
0.850165,0.542402,0.558100
0.149257,0.542471,0.558120
1.018629,0.542475,0.558140
0.282277,0.542495,0.558160
0.610882,0.542499,0.558180
0.095691,0.542516,0.558200
0.199825,0.542522,0.558220
0.760083,0.542570,0.558240
1.013614,0.542601,0.558260
1.746329,0.542646,0.558280
0.760256,0.542658,0.558300
0.124652,0.542699,0.558320
1.419893,0.542722,0.558340
0.882169,0.542742,0.558360
0.115886,0.542775,0.558380
2.790910,0.542796,0.558400
0.047453,0.542797,0.558420
0.012266,0.542821,0.558440
0.417189,0.542904,0.558460
0.631376,0.542910,0.558480
0.009095,0.542924,0.558500
0.061627,0.542955,0.558520
0.967602,0.542970,0.558540
0.473723,0.542983,0.558560
1.436557,0.542984,0.558580
1.066611,0.543003,0.558600
0.086584,0.543013,0.558620
2.081935,0.543016,0.558640
0.613092,0.543027,0.558660
0.045103,0.543042,0.558680
0.035733,0.543079,0.558700
0.337432,0.543108,0.558720
1.075454,0.543136,0.558740
0.065093,0.543145,0.558760
0.935954,0.543173,0.558780
0.968310,0.543193,0.558800
0.152916,0.543333,0.558820
0.380071,0.543380,0.558840
1.092475,0.543456,0.558860
0.570027,0.543534,0.558880
0.298589,0.543578,0.558900
0.233801,0.543584,0.558920
0.368757,0.543611,0.558940
0.999262,0.543718,0.558960
1.931044,0.543726,0.558980
0.830380,0.543746,0.559000
0.644847,0.543785,0.559020
0.735652,0.543787,0.559040
0.059970,0.543799,0.559060
0.452325,0.543806,0.559080
1.084538,0.543946,0.559100
0.284894,0.543972,0.559120
0.359739,0.543998,0.559140
0.048659,0.544048,0.559160
0.804869,0.544049,0.559180
0.453969,0.544079,0.559200
1.066261,0.544108,0.559220
0.704682,0.544127,0.559240
0.665417,0.544132,0.559260
0.439144,0.544145,0.559280
1.703394,0.544151,0.559300
0.244462,0.544223,0.559320
0.446073,0.544260,0.559340
0.074222,0.544284,0.559360
0.196199,0.544319,0.559380
1.410049,0.544379,0.559400
3.791037,0.544391,0.559420
0.348458,0.544454,0.559440
0.004497,0.544466,0.559460
1.408942,0.544505,0.559480
0.057756,0.544592,0.559500
0.347054,0.544666,0.559520
0.068840,0.544696,0.559540
0.863992,0.544706,0.559560
0.364486,0.544727,0.559580
0.833547,0.544806,0.559600
0.252463,0.544838,0.559620
4.683169,0.544848,0.559640
0.458203,0.544862,0.559660
0.258422,0.544883,0.559680
0.078838,0.544887,0.559700
0.567155,0.544901,0.559720
0.957109,0.544938,0.559740
0.044764,0.545043,0.559760
0.945421,0.545057,0.559780
1.047005,0.545110,0.559800
0.814659,0.545158,0.559820
0.513799,0.545164,0.559840
1.054672,0.545179,0.559860
0.044118,0.545219,0.559880
1.716988,0.545304,0.559900
0.413882,0.545310,0.559920
2.943664,0.545320,0.559940
0.485369,0.545332,0.559960
0.485054,0.545398,0.559980
1.064081,0.545443,0.560000
0.188201,0.545545,0.560020
0.632036,0.545562,0.560040
0.323403,0.545570,0.560060
0.052793,0.545575,0.560080
0.143271,0.545605,0.560100
1.267261,0.545652,0.560120
0.197403,0.545659,0.560140
0.963849,0.545664,0.560160
0.300019,0.545703,0.560180
2.200111,0.545743,0.560200
0.506378,0.545745,0.560220
0.675250,0.545753,0.560240
0.148893,0.545757,0.560260
0.175313,0.545845,0.560280
0.198539,0.545892,0.560300
0.392594,0.545900,0.560320
0.284123,0.545902,0.560340
1.142261,0.545903,0.560360
1.132727,0.545930,0.560380
0.331415,0.546058,0.560400
1.460423,0.546089,0.560420
0.208948,0.546090,0.560440
0.125061,0.546109,0.560460
0.128434,0.546113,0.560480
0.506567,0.546172,0.560500
0.510098,0.546277,0.560520
0.833652,0.546296,0.560540
0.648080,0.546299,0.560560
1.682409,0.546320,0.560580
0.161885,0.546407,0.560600
0.057364,0.546423,0.560620
0.123801,0.546449,0.560640
0.481875,0.546451,0.560660
1.315020,0.546513,0.560680
0.455999,0.546529,0.560700
0.852352,0.546531,0.560720
1.013027,0.546549,0.560740
0.458459,0.546554,0.560760
0.391867,0.546610,0.560780
0.666693,0.546774,0.560800
0.613773,0.546789,0.560820
0.968133,0.546810,0.560840
1.157458,0.546812,0.560860
1.231639,0.546895,0.560880
0.096908,0.546921,0.560900
0.248403,0.546967,0.560920
1.146529,0.546974,0.560940
0.376112,0.546998,0.560960
0.566297,0.547005,0.560980
0.246849,0.547008,0.561000
0.106848,0.547061,0.561020
0.067856,0.547076,0.561040
0.446655,0.547109,0.561060
0.221558,0.547118,0.561080
0.390611,0.547142,0.561100
